id,name,level_name,year,division_id
11958,Social Work,master studies,2020,600
15257,Sociology,master studies,2023,600
13921,Sociology,master studies,2022,600
13034,Sociology,master studies,2021,600
11944,Sociology,master studies,2020,600
15298,Sociology in Russia and China,master studies,2023,600
14003,Sociology in Russia and China,master studies,2022,600
13137,Sociology in Russia and China,master studies,2021,600
12039,Sociology in Russia and China,master studies,2020,600
15353,Digital Sociology,master studies,2023,600
14150,Digital Sociology,master studies,2022,600
12917,Sociology,Aspirantura Programme,2021,600
11997,Sociology,Aspirantura Programme,2020,600
10954,Sociology,Aspirantura Programme,2019,600
14699,Politicheskaya sotsiologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,600
14698,"Sotsialjnaya struktura, sotsialjnie instituti i protsessi",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,600
14700,Sotsiologiya kuljturi,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,600
14701,Sotsiologiya upravleniya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,600
14696,"Teoriya, metodologiya i istoriya sotsiologii",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,600
14697,Ekonomicheskaya sotsiologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,600
15558,Orthodontics,clinical residency,2023,601
14207,Orthodontics,clinical residency,2022,601
15559,Pediatric Dentistry,clinical residency,2023,601
14208,Pediatric Dentistry,clinical residency,2022,601
15566,General Dentistry,clinical residency,2023,601
14215,General Dentistry,clinical residency,2022,601
15554,Prosthetic Dentistry,clinical residency,2023,601
14203,Prosthetic Dentistry,clinical residency,2022,601
15556,Therapeutic Dentistry,clinical residency,2023,601
14205,Therapeutic Dentistry,clinical residency,2022,601
15555,Dental Surgery,clinical residency,2023,601
14204,Dental Surgery,clinical residency,2022,601
15557,Maxillofacial Surgery,clinical residency,2023,601
14206,Maxillofacial Surgery,clinical residency,2022,601
12913,Dental Medicine,Aspirantura Programme,2021,601
11993,Dental Medicine,Aspirantura Programme,2020,601
15046,Dental Medicine,specialist degree studies,2023,601
13846,Dental Medicine,specialist degree studies,2022,601
12837,Dental Medicine,specialist degree studies,2021,601
12121,Dental Medicine,specialist degree studies,2020,601
10934,Dental Medicine,specialist degree studies,2019,601
10165,Dental Medicine,specialist degree studies,2018,601
9031,Dental Medicine,specialist degree studies,2017,601
15375,Dental Medicine (in English),specialist degree studies,2023,601
15376,Jewish Theology,master studies,2023,602
15438,Akusherstvo i ginekologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14654,Akusherstvo i ginekologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15402,Analiticheskaya khimiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14616,Analiticheskaya khimiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15444,Anesteziologiya i reanimatologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14661,Anesteziologiya i reanimatologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15489,Arkheologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14708,Arkheologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15522,"Biologiya razvitiya, embriologiya",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14625,Biokhimiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15520,Botanika,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
15378,"Veschestvenniy, kompleksniy i funktsionaljniy analiz",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14592,"Veschestvenniy, kompleksniy i funktsionaljniy analiz",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15516,Vidi iskusstva (s ukazaniem konkretnogo iskusstva),podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14735,Vidi iskusstva (s ukazaniem konkretnogo iskusstva),podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15446,Vnutrennie bolezni,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14664,Vnutrennie bolezni,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15476,Vozrastnaya psikhologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14694,Vozrastnaya psikhologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15488,Vseobschaya istoriya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14707,Vseobschaya istoriya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15406,Visokomolekulyarnie soedineniya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14620,Visokomolekulyarnie soedineniya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15383,Vichisliteljnaya matematika,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14597,Vichisliteljnaya matematika,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15453,Gastroenterologiya i dietologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14627,Genetika,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15431,Geodeziya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14647,Geodeziya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15429,"Geoinformatika, kartografiya",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14645,"Geoinformatika, kartografiya",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15423,"Geologiya, poiski i razvedka tverdikh poleznikh iskopaemikh, minerageniya",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14639,"Geologiya, poiski i razvedka tverdikh poleznikh iskopaemikh, minerageniya",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15380,Geometriya i topologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14594,Geometriya i topologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15422,Geofizika,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14638,Geofizika,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15430,Geoekologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14646,Geoekologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15426,"Gidrologiya sushi, vodnie resursi, gidrokhimiya",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14642,"Gidrologiya sushi, vodnie resursi, gidrokhimiya",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15485,Gosudarstvennoe upravlenie i otraslevie politiki,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14704,Gosudarstvennoe upravlenie i otraslevie politiki,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15450,Dermatovenerologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
15379,Differentsialjnie uravneniya i matematicheskaya fizika,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14593,Differentsialjnie uravneniya i matematicheskaya fizika,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15414,Zoologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14630,Zoologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15525,"Inzhenernaya geologiya, merzlotovedenie i gruntovedenie",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
15449,Infektsionnie bolezni,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
15435,Informatika i informatsionnie protsessi,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14651,Informatika i informatsionnie protsessi,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15387,Iskusstvenniy intellekt i mashinnoe obuchenie,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14601,Iskusstvenniy intellekt i mashinnoe obuchenie,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15491,"Istoriografiya, istochnikovedenie, metodi istoricheskogo issledovaniya",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14710,"Istoriografiya, istochnikovedenie, metodi istoricheskogo issledovaniya",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15518,"Istoricheskaya teologiya (po issledovateljskomu napravleniyu: pravoslavie, islam, iudaizm, protestantizm)",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14737,"Istoricheskaya teologiya (po issledovateljskomu napravleniyu: pravoslavie, islam, iudaizm, protestantizm)",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15483,Istoriya i teoriya politiki,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14702,Istoriya i teoriya politiki,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15493,Istoriya mezhdunarodnikh otnosheniy i vneshney politiki,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14712,Istoriya mezhdunarodnikh otnosheniy i vneshney politiki,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15492,Istoriya nauki i tekhniki,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14711,Istoriya nauki i tekhniki,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15495,Istoriya filosofii,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14714,Istoriya filosofii,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15447,Kardiologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14665,Kardiologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15512,"Klassicheskaya, vizantiyskaya i novogrecheskaya filologiya",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
15418,Kletochnaya biologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14634,Kletochnaya biologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15407,Kolloidnaya khimiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14621,Kolloidnaya khimiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
14695,Korrektsionnaya psikhologiya i defektologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15400,Lazernaya fizika,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14614,Lazernaya fizika,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15507,Literaturi narodov mira,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14726,Literaturi narodov mira,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15523,Litologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
15498,Logika,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14717,Logika,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15452,Luchevaya diagnostika,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14670,Luchevaya diagnostika,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
14628,"Matematicheskaya biologiya, bioinformatika",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15382,"Matematicheskaya logika, algebra, teoriya chisel i diskretnaya matematika",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14596,"Matematicheskaya logika, algebra, teoriya chisel i diskretnaya matematika",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15465,"Matematicheskie, statisticheskie i instrumentaljnie metodi v ekonomike",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14683,"Matematicheskie, statisticheskie i instrumentaljnie metodi v ekonomike",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15434,"Matematicheskoe i programmnoe obespechenie vichisliteljnikh sistem, kompleksov i kompjyuternikh setey",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14650,"Matematicheskoe i programmnoe obespechenie vichisliteljnikh sistem, kompleksov i kompjyuternikh setey",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15388,"Matematicheskoe modelirovanie, chislennie metodi i kompleksi programm",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14602,"Matematicheskoe modelirovanie, chislennie metodi i kompleksi programm",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15514,Mediakommunikatsii i zhurnalistika,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14733,Mediakommunikatsii i zhurnalistika,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15475,Meditsinskaya psikhologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14693,Meditsinskaya psikhologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15410,Meditsinskaya khimiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14624,Meditsinskaya khimiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15524,Mezhdistsiplinarnie issledovaniya kognitivnikh protsessov,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
15526,Mezhdistsiplinarnie issledovaniya yazika,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
15463,Mezhdunarodno-pravovie nauki,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14681,Mezhdunarodno-pravovie nauki,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15486,"Mezhdunarodnie otnosheniya, globaljnie i regionaljnie issledovaniya",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14705,"Mezhdunarodnie otnosheniya, globaljnie i regionaljnie issledovaniya",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15469,Menedzhment,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14687,Menedzhment,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15505,Metodologiya i tekhnologiya professionaljnogo obrazovaniya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14724,Metodologiya i tekhnologiya professionaljnogo obrazovaniya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15385,Mekhanika deformiruemogo tverdogo tela,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14599,Mekhanika deformiruemogo tverdogo tela,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15386,"Mekhanika zhidkosti, gaza i plazmi",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14600,"Mekhanika zhidkosti, gaza i plazmi",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15413,Mikrobiologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14629,Mikrobiologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15421,"Mineralogiya, kristallografiya. Geokhimiya, geokhimicheskie metodi poiskov poleznikh iskopaemikh",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14637,"Mineralogiya, kristallografiya. Geokhimiya, geokhimicheskie metodi poiskov poleznikh iskopaemikh",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15468,Mirovaya ekonomika,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14686,Mirovaya ekonomika,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15428,Nauki ob atmosfere i klimate,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14644,Nauki ob atmosfere i klimate,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15451,Nevrologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14669,Nevrologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15443,Neyrokhirurgiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
15401,Neorganicheskaya khimiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14615,Neorganicheskaya khimiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15454,Nefrologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
15419,Obschaya i regionaljnaya geologiya. Geotektonika i geodinamika,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14635,Obschaya i regionaljnaya geologiya. Geotektonika i geodinamika,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15503,"Obschaya pedagogika, istoriya pedagogiki i obrazovaniya",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14722,"Obschaya pedagogika, istoriya pedagogiki i obrazovaniya",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15470,"Obschaya psikhologiya, psikhologiya lichnosti, istoriya psikhologii",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14688,"Obschaya psikhologiya, psikhologiya lichnosti, istoriya psikhologii",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15455,"Obschestvennoe zdorovje, organizatsiya i sotsiologiya zdravookhraneniya",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
15427,Okeanologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14643,Okeanologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15440,"Onkologiya, luchevaya terapiya",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14656,"Onkologiya, luchevaya terapiya",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15494,Ontologiya i teoriya poznaniya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14713,Ontologiya i teoriya poznaniya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15393,Optika,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14607,Optika,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15403,Organicheskaya khimiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14617,Organicheskaya khimiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15487,Otechestvennaya istoriya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14706,Otechestvennaya istoriya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15437,Otorinolaringologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
15439,Oftaljmologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
15456,Patologicheskaya anatomiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
15457,Patologicheskaya fiziologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
15473,"Pedagogicheskaya psikhologiya, psikhodiagnostika tsifrovikh obrazovateljnikh sred",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14691,"Pedagogicheskaya psikhologiya, psikhodiagnostika tsifrovikh obrazovateljnikh sred",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15448,Pediatriya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
15420,"Petrologiya, vulkanologiya",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14636,"Petrologiya, vulkanologiya",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15480,Politicheskaya sotsiologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
15484,"Politicheskie instituti, protsessi, tekhnologii",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14703,"Politicheskie instituti, protsessi, tekhnologii",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15417,Pochvovedenie,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14633,Pochvovedenie,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15519,"Prakticheskaya teologiya (po issledovateljskomu napravleniyu: pravoslavie, islam, iudaizm, protestantizm)",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14738,"Prakticheskaya teologiya (po issledovateljskomu napravleniyu: pravoslavie, islam, iudaizm, protestantizm)",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15445,Psikhiatriya i narkologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14663,Psikhiatriya i narkologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15472,"Psikhologiya truda, inzhenernaya psikhologiya, kognitivnaya ergonomika",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14690,"Psikhologiya truda, inzhenernaya psikhologiya, kognitivnaya ergonomika",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15471,Psikhofiziologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14689,Psikhofiziologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15460,Publichno-pravovie (gosudarstvenno-pravovie) nauki,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14678,Publichno-pravovie (gosudarstvenno-pravovie) nauki,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15392,Radiofizika,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14606,Radiofizika,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15408,Radiokhimiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14622,Radiokhimiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15466,Regionaljnaya i otraslevaya ekonomika,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14684,Regionaljnaya i otraslevaya ekonomika,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15506,Russkaya literatura i literaturi narodov Rossiyskoy Federatsii,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14725,Russkaya literatura i literaturi narodov Rossiyskoy Federatsii,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15510,Russkiy yazik. Yaziki narodov Rossii,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14729,Russkiy yazik. Yaziki narodov Rossii,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15432,"Sistemniy analiz, upravlenie i obrabotka informatsii, statistika",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14648,"Sistemniy analiz, upravlenie i obrabotka informatsii, statistika",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15500,Sotsialjnaya i politicheskaya filosofiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14719,Sotsialjnaya i politicheskaya filosofiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15474,"Sotsialjnaya psikhologiya, politicheskaya i ekonomicheskaya psikhologiya",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14692,"Sotsialjnaya psikhologiya, politicheskaya i ekonomicheskaya psikhologiya",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15479,"Sotsialjnaya struktura, sotsialjnie instituti i protsessi",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
15481,Sotsiologiya kuljturi,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
15482,Sotsiologiya upravleniya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
15441,Stomatologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14657,Stomatologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15459,Teoretiko-istoricheskie pravovie nauki,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14677,Teoretiko-istoricheskie pravovie nauki,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15389,"Teoreticheskaya informatika, kibernetika",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14603,"Teoreticheskaya informatika, kibernetika",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15384,"Teoreticheskaya mekhanika, dinamika mashin",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14598,"Teoreticheskaya mekhanika, dinamika mashin",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
